file_path,emotion,emotion_id,speaker_id,dataset,feature_path,augmented
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_disgust\YAF_hush_disgust.wav,disgust,1,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_disgust_3083_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_angry\YAF_book_angry.wav,angry,0,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_angry_3084_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\OAF_Sad\OAF_gas_sad.wav,sad,4,tess_OAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_sad_3085_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_24\03-01-08-02-01-01-24.wav,surprise,5,ravdess_24,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_surprise_3086_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_24\03-01-08-02-01-01-24.wav,surprise,5,ravdess_24_aug,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_surprise_3086_aug.npy,True
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_12\03-01-08-02-02-01-12.wav,surprise,5,ravdess_12,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_surprise_3087_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_12\03-01-08-02-02-01-12.wav,surprise,5,ravdess_12_aug,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_surprise_3087_aug.npy,True
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_02\03-01-03-01-02-01-02.wav,happy,3,ravdess_02,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_happy_3088_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_02\03-01-03-01-02-01-02.wav,happy,3,ravdess_02_aug,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_happy_3088_aug.npy,True
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_18\03-01-07-02-01-02-18.wav,disgust,1,ravdess_18,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_disgust_3089_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_18\03-01-07-02-01-02-18.wav,disgust,1,ravdess_18_aug,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_disgust_3089_aug.npy,True
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_dime_ps.wav,surprise,5,tess_OAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_surprise_3090_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_fear\YAF_chief_fear.wav,fear,2,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_fear_3091_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\OAF_happy\OAF_juice_happy.wav,happy,3,tess_OAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_happy_3092_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_18\03-01-05-01-01-02-18.wav,angry,0,ravdess_18,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_angry_3093_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_18\03-01-05-01-01-02-18.wav,angry,0,ravdess_18_aug,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_angry_3093_aug.npy,True
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_24\03-01-04-01-02-02-24.wav,sad,4,ravdess_24,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_sad_3094_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_24\03-01-04-01-02-02-24.wav,sad,4,ravdess_24_aug,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_sad_3094_aug.npy,True
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\OAF_angry\OAF_came_angry.wav,angry,0,tess_OAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_angry_3095_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_angry\YAF_tape_angry.wav,angry,0,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_angry_3096_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\OAF_happy\OAF_should_happy.wav,happy,3,tess_OAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_happy_3097_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_21\03-01-04-01-02-02-21.wav,sad,4,ravdess_21,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_sad_3098_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_21\03-01-04-01-02-02-21.wav,sad,4,ravdess_21_aug,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_sad_3098_aug.npy,True
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_disgust\YAF_shack_disgust.wav,disgust,1,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_disgust_3099_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_09\03-01-04-02-02-02-09.wav,sad,4,ravdess_09,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_sad_3100_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_09\03-01-04-02-02-02-09.wav,sad,4,ravdess_09_aug,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_sad_3100_aug.npy,True
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_disgust\YAF_boat_disgust.wav,disgust,1,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_disgust_3101_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_angry\YAF_chain_angry.wav,angry,0,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_angry_3102_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_01\03-01-05-01-02-02-01.wav,angry,0,ravdess_01,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_angry_3103_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_01\03-01-05-01-02-02-01.wav,angry,0,ravdess_01_aug,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_angry_3103_aug.npy,True
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_15\03-01-04-02-01-01-15.wav,sad,4,ravdess_15,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_sad_3104_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_15\03-01-04-02-01-01-15.wav,sad,4,ravdess_15_aug,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_sad_3104_aug.npy,True
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_01\03-01-07-01-02-02-01.wav,disgust,1,ravdess_01,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_disgust_3105_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_01\03-01-07-01-02-02-01.wav,disgust,1,ravdess_01_aug,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_disgust_3105_aug.npy,True
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_fear\YAF_young_fear.wav,fear,2,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_fear_3106_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_yearn_ps.wav,surprise,5,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_surprise_3107_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_fear\YAF_pick_fear.wav,fear,2,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_fear_3108_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_11\03-01-08-02-01-01-11.wav,surprise,5,ravdess_11,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_surprise_3109_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_11\03-01-08-02-01-01-11.wav,surprise,5,ravdess_11_aug,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_surprise_3109_aug.npy,True
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_angry\YAF_mode_angry.wav,angry,0,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_angry_3110_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_20\03-01-04-01-01-01-20.wav,sad,4,ravdess_20,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_sad_3111_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_20\03-01-04-01-01-01-20.wav,sad,4,ravdess_20_aug,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_sad_3111_aug.npy,True
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\OAF_happy\OAF_loaf_happy.wav,happy,3,tess_OAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_happy_3112_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\OAF_happy\OAF_road_happy.wav,happy,3,tess_OAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_happy_3113_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_12\03-01-04-01-01-02-12.wav,sad,4,ravdess_12,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_sad_3114_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_12\03-01-04-01-01-02-12.wav,sad,4,ravdess_12_aug,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_sad_3114_aug.npy,True
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_fear\YAF_half_fear.wav,fear,2,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_fear_3115_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\OAF_Fear\OAF_shirt_fear.wav,fear,2,tess_OAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_fear_3116_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_sad\YAF_note_sad.wav,sad,4,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_sad_3117_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_happy\YAF_soup_happy.wav,happy,3,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_happy_3118_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_06\03-01-03-02-01-02-06.wav,happy,3,ravdess_06,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_happy_3119_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_06\03-01-03-02-01-02-06.wav,happy,3,ravdess_06_aug,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_happy_3119_aug.npy,True
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_17\03-01-05-01-01-01-17.wav,angry,0,ravdess_17,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_angry_3120_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_17\03-01-05-01-01-01-17.wav,angry,0,ravdess_17_aug,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_angry_3120_aug.npy,True
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\OAF_disgust\OAF_hate_disgust.wav,disgust,1,tess_OAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_disgust_3121_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_angry\YAF_walk_angry.wav,angry,0,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_angry_3122_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_04\03-01-04-01-02-01-04.wav,sad,4,ravdess_04,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_sad_3123_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_04\03-01-04-01-02-01-04.wav,sad,4,ravdess_04_aug,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_sad_3123_aug.npy,True
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_happy\YAF_hate_happy.wav,happy,3,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_happy_3124_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\OAF_Fear\OAF_read_fear.wav,fear,2,tess_OAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_fear_3125_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_fear\YAF_shack_fear.wav,fear,2,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_fear_3126_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_14\03-01-03-01-01-02-14.wav,happy,3,ravdess_14,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_happy_3127_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_14\03-01-03-01-01-02-14.wav,happy,3,ravdess_14_aug,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_happy_3127_aug.npy,True
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_disgust\YAF_voice_disgust.wav,disgust,1,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_disgust_3128_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_sad\YAF_goal_sad.wav,sad,4,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_sad_3129_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\OAF_angry\OAF_wire_angry.wav,angry,0,tess_OAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_angry_3130_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_12\03-01-08-01-01-02-12.wav,surprise,5,ravdess_12,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_surprise_3131_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_12\03-01-08-01-01-02-12.wav,surprise,5,ravdess_12_aug,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_surprise_3131_aug.npy,True
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_sad\YAF_pad_sad.wav,sad,4,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_sad_3132_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\OAF_happy\OAF_bite_happy.wav,happy,3,tess_OAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_happy_3133_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\OAF_happy\OAF_hurl_happy.wav,happy,3,tess_OAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_happy_3134_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_note_ps.wav,surprise,5,tess_OAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_surprise_3135_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_03\03-01-06-02-02-02-03.wav,fear,2,ravdess_03,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_fear_3136_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_03\03-01-06-02-02-02-03.wav,fear,2,ravdess_03_aug,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_fear_3136_aug.npy,True
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_sad\YAF_third_sad.wav,sad,4,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_sad_3137_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_half_ps.wav,surprise,5,tess_OAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_surprise_3138_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/tess/TESS Toronto emotional speech set data\YAF_happy\YAF_choice_happy.wav,happy,3,tess_YAF,TESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\TESS_happy_3139_orig.npy,False
c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/ravdess\Actor_21\03-01-05-02-01-01-21.wav,angry,0,ravdess_21,RAVDESS,c:/Users/Nandhini Prbakaran/OneDrive/Documents/Minor_Nan_Audio/Minor_Nan_Audio/features\RAVDESS_angry_3140_orig.npy,False
